GEO.id,GEO.id2_x,GEO.display-label_x,HD01_VD01,HC03_EST_VC01,HC04_EST_VC01,EMP,UNEMP,HC01_VC54,HC01_EST_VC02,HC02_EST_VC02,HC01_EST_VC14,HC01_EST_VC15,AC
1400000US39099802100,39099802100,"Census Tract 8021, Mahoning County, Ohio",904,27,26,214,7,5,339,18250,44,31,34
1400000US39099802300,39099802300,"Census Tract 8023, Mahoning County, Ohio",869,37.6,14.5,248,5,42,422,19722,19,0,23
1400000US39099802400,39099802400,"Census Tract 8024, Mahoning County, Ohio",2448,47.9,15.2,855,7,86,1037,20651,98,112,34
1400000US39099802500,39099802500,"Census Tract 8025, Mahoning County, Ohio",1570,41,16.4,484,7,68,615,18917,71,49,42
1400000US39099802600,39099802600,"Census Tract 8026, Mahoning County, Ohio",1983,54.5,10.8,802,6,72,749,38516,137,109,14
1400000US39099802701,39099802701,"Census Tract 8027.01, Mahoning County, Ohio",3059,48.6,7.2,1357,3,160,1729,35250,242,165,39
1400000US39099802702,39099802702,"Census Tract 8027.02, Mahoning County, Ohio",2830,58.6,5.6,1437,3,114,1286,47105,336,161,59
1400000US39099802800,39099802800,"Census Tract 8028, Mahoning County, Ohio",2546,48.5,16.5,1030,8,198,1237,29085,121,43,17
1400000US39099802900,39099802900,"Census Tract 8029, Mahoning County, Ohio",2619,48.3,11,927,5,128,1100,23302,163,21,75
1400000US39099803000,39099803000,"Census Tract 8030, Mahoning County, Ohio",1894,56.4,7,828,4,154,903,24653,102,22,19
1400000US39099804000,39099804000,"Census Tract 8040, Mahoning County, Ohio",2298,44.5,18.2,912,8,63,726,20882,111,57,257
1400000US39099804100,39099804100,"Census Tract 8041, Mahoning County, Ohio",1196,35.7,17.6,393,6,39,498,26477,49,67,14
1400000US39099804200,39099804200,"Census Tract 8042, Mahoning County, Ohio",2325,51.6,13.2,945,7,41,926,38828,216,265,74
1400000US39099804300,39099804300,"Census Tract 8043, Mahoning County, Ohio",904,47.5,19.5,359,9,35,400,23295,64,25,15
1400000US39099810100,39099810100,"Census Tract 8101, Mahoning County, Ohio",3943,46.2,9.3,1513,4,280,1750,33925,199,140,10
1400000US39099810200,39099810200,"Census Tract 8102, Mahoning County, Ohio",2340,41.1,25.9,794,11,72,967,31778,59,41,24
1400000US39099810300,39099810300,"Census Tract 8103, Mahoning County, Ohio",1792,38.3,32.3,513,12,48,748,19013,43,13,37
1400000US39099810600,39099810600,"Census Tract 8106, Mahoning County, Ohio",2991,56,15.6,1315,9,195,1176,30691,103,15,55
1400000US39099810700,39099810700,"Census Tract 8107, Mahoning County, Ohio",5242,51.4,9.6,2289,5,334,2130,44375,559,140,4
1400000US39099810800,39099810800,"Census Tract 8108, Mahoning County, Ohio",2282,57.6,12.2,1080,7,187,894,42857,139,57,6
1400000US39099810900,39099810900,"Census Tract 8109, Mahoning County, Ohio",2165,56.1,13.1,1057,7,128,875,60670,193,149,0
1400000US39099811001,39099811001,"Census Tract 8110.01, Mahoning County, Ohio",3919,60.9,3.5,1988,2,236,1750,53710,614,370,68
1400000US39099811002,39099811002,"Census Tract 8110.02, Mahoning County, Ohio",7618,58.6,4.9,3672,3,446,2803,86620,1798,751,0
1400000US39099811100,39099811100,"Census Tract 8111, Mahoning County, Ohio",1150,56.8,10.6,517,6,54,464,42031,82,24,9
1400000US39099811200,39099811200,"Census Tract 8112, Mahoning County, Ohio",2401,68.1,2.9,1343,2,188,1001,77426,403,420,14
1400000US39099811300,39099811300,"Census Tract 8113, Mahoning County, Ohio",6678,63.1,4.7,3335,3,772,2711,45296,474,223,76
1400000US39099811400,39099811400,"Census Tract 8114, Mahoning County, Ohio",3320,58.7,14.7,1621,9,199,1515,39583,372,295,22
1400000US39099811500,39099811500,"Census Tract 8115, Mahoning County, Ohio",5561,61.6,6.7,2901,4,390,2439,59871,1041,720,18
1400000US39099811600,39099811600,"Census Tract 8116, Mahoning County, Ohio",3496,59.2,4.1,1828,2,308,1626,51389,503,224,48
1400000US39099811700,39099811700,"Census Tract 8117, Mahoning County, Ohio",2636,62.1,6.4,1323,4,221,1071,50931,459,97,38
1400000US39099811800,39099811800,"Census Tract 8118, Mahoning County, Ohio",1495,57.2,9.5,704,5,128,620,41471,173,20,14
1400000US39099811901,39099811901,"Census Tract 8119.01, Mahoning County, Ohio",4268,61.4,5.5,2206,3,317,1889,54727,698,313,22
1400000US39099811902,39099811902,"Census Tract 8119.02, Mahoning County, Ohio",3401,57.6,4.4,1644,3,143,1481,70335,736,298,18
1400000US39099812001,39099812001,"Census Tract 8120.01, Mahoning County, Ohio",5403,63.7,5.8,2978,4,557,2679,50050,706,552,69
1400000US39099812002,39099812002,"Census Tract 8120.02, Mahoning County, Ohio",3993,72.3,3.3,2442,2,459,1798,57869,613,423,22
1400000US39099812100,39099812100,"Census Tract 8121, Mahoning County, Ohio",9506,62.3,4,4848,2,525,3599,69131,1488,1227,98
1400000US39099812200,39099812200,"Census Tract 8122, Mahoning County, Ohio",6426,60.3,6.1,3341,4,327,2801,66103,1219,789,27
1400000US39099812301,39099812301,"Census Tract 8123.01, Mahoning County, Ohio",4014,55.9,12.1,1690,7,349,1627,41313,206,140,6
1400000US39099812302,39099812302,"Census Tract 8123.02, Mahoning County, Ohio",6125,58.2,7.5,2861,4,500,2614,45712,739,336,25
1400000US39099812400,39099812400,"Census Tract 8124, Mahoning County, Ohio",3024,57,9.1,1371,5,135,1291,31755,168,69,51
1400000US39099812500,39099812500,"Census Tract 8125, Mahoning County, Ohio",5169,58.9,5.5,2660,3,238,2176,56543,655,362,157
1400000US39099812601,39099812601,"Census Tract 8126.01, Mahoning County, Ohio",4135,55,10.6,1909,6,255,2365,27038,369,97,37
1400000US39099812602,39099812602,"Census Tract 8126.02, Mahoning County, Ohio",5142,58.5,4.1,2431,2,355,2147,46250,686,245,3
1400000US39099812603,39099812603,"Census Tract 8126.03, Mahoning County, Ohio",8555,62.2,4.4,4357,3,538,3351,61642,1017,784,5
1400000US39099812700,39099812700,"Census Tract 8127, Mahoning County, Ohio",2085,59.4,6,1056,4,113,855,52644,172,112,66
1400000US39099812800,39099812800,"Census Tract 8128, Mahoning County, Ohio",3656,51.8,11.9,1514,6,216,1525,45701,266,110,9
1400000US39099812900,39099812900,"Census Tract 8129, Mahoning County, Ohio",4098,53.1,9.8,1877,5,203,1666,53804,384,170,26
1400000US39099813000,39099813000,"Census Tract 8130, Mahoning County, Ohio",4507,56.6,6.4,2163,4,265,1931,38641,251,154,61
1400000US39099813200,39099813200,"Census Tract 8132, Mahoning County, Ohio",4241,49.8,5.2,1747,3,189,1833,35396,375,134,16
1400000US39099813300,39099813300,"Census Tract 8133, Mahoning County, Ohio",3165,61.3,5.2,1545,3,184,1288,51513,140,142,36
1400000US39099813400,39099813400,"Census Tract 8134, Mahoning County, Ohio",3468,68.5,2.8,1905,2,318,1339,61411,400,209,71
1400000US39099813500,39099813500,"Census Tract 8135, Mahoning County, Ohio",7345,50.2,4.1,2942,2,449,2751,54406,709,646,8
1400000US39099813600,39099813600,"Census Tract 8136, Mahoning County, Ohio",8222,58.3,5.8,4046,3,432,3513,48705,871,499,117
1400000US39099813700,39099813700,"Census Tract 8137, Mahoning County, Ohio",2880,28.5,14.4,727,4,97,1158,12201,124,16,78
1400000US39099813800,39099813800,"Census Tract 8138, Mahoning County, Ohio",3112,32.8,29.6,870,10,81,1214,23564,228,64,38
1400000US39099813900,39099813900,"Census Tract 8139, Mahoning County, Ohio",1674,33.5,26.4,479,9,39,891,17375,108,0,27
1400000US39099814000,39099814000,"Census Tract 8140, Mahoning County, Ohio",3395,35.5,29,911,10,75,1071,16089,51,0,125
1400000US39099814100,39099814100,"Census Tract 8141, Mahoning County, Ohio",2612,36.5,20.8,666,8,97,1051,18210,106,47,25
1400000US39101000100,39101000100,"Census Tract 1, Marion County, Ohio",1271,44.1,10.9,407,5,84,536,20882,5,4,26
1400000US39101000200,39101000200,"Census Tract 2, Marion County, Ohio",3390,41.6,22.8,1092,9,116,1220,27606,41,44,33
1400000US39101000300,39101000300,"Census Tract 3, Marion County, Ohio",2138,53.4,18.8,934,10,176,876,30982,23,8,43
1400000US39101000400,39101000400,"Census Tract 4, Marion County, Ohio",3837,52.3,6.7,1571,4,153,1495,31813,72,58,30
1400000US39101000501,39101000501,"Census Tract 5.01, Marion County, Ohio",2484,47.9,15.7,879,8,152,905,35243,124,23,32
1400000US39101000502,39101000502,"Census Tract 5.02, Marion County, Ohio",2456,50.3,11.9,1011,6,127,1178,28950,154,117,26
1400000US39101000600,39101000600,"Census Tract 6, Marion County, Ohio",4950,51.4,10.6,2107,5,229,2083,56103,613,399,55
1400000US39101000700,39101000700,"Census Tract 7, Marion County, Ohio",2691,64.5,5.7,1317,4,177,1116,46993,196,101,19
1400000US39101000800,39101000800,"Census Tract 8, Marion County, Ohio",2350,47.9,9,851,4,64,909,32773,70,22,7
1400000US39101000900,39101000900,"Census Tract 9, Marion County, Ohio",4159,42.3,20.2,1339,9,127,1701,21788,34,40,80
1400000US39101001000,39101001000,"Census Tract 10, Marion County, Ohio",2811,53.4,4.8,1282,3,119,1410,53929,282,298,27
1400000US39101001100,39101001100,"Census Tract 11, Marion County, Ohio",2305,55.8,10.7,977,6,151,912,36359,37,47,15
1400000US39101010100,39101010100,"Census Tract 101, Marion County, Ohio",5044,61.8,6.6,2486,4,228,1972,63446,467,275,44
1400000US39101010201,39101010201,"Census Tract 102.01, Marion County, Ohio",5052,58.6,3.5,2396,2,233,1960,58248,241,124,23
1400000US39101010202,39101010202,"Census Tract 102.02, Marion County, Ohio",5694,0.2,0,11,0,0,4,-,157,74,0
1400000US39101010300,39101010300,"Census Tract 103, Marion County, Ohio",4954,48.8,7.9,1960,4,242,2010,44538,120,93,39
1400000US39101010400,39101010400,"Census Tract 104, Marion County, Ohio",4853,55.8,9.3,2230,5,203,2062,50851,369,192,113
1400000US39101010500,39101010500,"Census Tract 105, Marion County, Ohio",5504,62.5,4.6,2758,3,279,2129,63301,443,341,68
1400000US39103400100,39103400100,"Census Tract 4001, Medina County, Ohio",7836,64.8,5.8,3983,4,317,2812,87500,1284,753,43
1400000US39103402000,39103402000,"Census Tract 4020, Medina County, Ohio",5250,60.6,4.7,2734,3,268,1947,72225,611,348,105
1400000US39103403001,39103403001,"Census Tract 4030.01, Medina County, Ohio",3332,69.6,1.5,1981,1,303,1207,78125,314,98,52
1400000US39103403002,39103403002,"Census Tract 4030.02, Medina County, Ohio",3156,65.8,5.2,1616,3,178,1119,85129,505,201,30
1400000US39103404000,39103404000,"Census Tract 4040, Medina County, Ohio",4162,62.6,3.5,2173,2,300,1593,85068,764,339,40
1400000US39103405000,39103405000,"Census Tract 4050, Medina County, Ohio",4551,61.8,3.7,2287,2,220,1662,96500,921,538,11
1400000US39103406000,39103406000,"Census Tract 4060, Medina County, Ohio",5402,64.4,2.1,2738,1,359,1962,87361,1170,561,32
1400000US39103407000,39103407000,"Census Tract 4070, Medina County, Ohio",6642,62.2,6.2,3127,4,268,2190,93611,1297,822,0
1400000US39103408001,39103408001,"Census Tract 4080.01, Medina County, Ohio",3032,69.6,4.5,1654,3,289,1012,70536,376,200,48
1400000US39103408002,39103408002,"Census Tract 4080.02, Medina County, Ohio",1848,48.5,5.3,756,3,51,822,74833,373,305,22
1400000US39103408003,39103408003,"Census Tract 4080.03, Medina County, Ohio",2945,56.2,5.7,1387,3,158,1419,52028,509,387,11
1400000US39103408100,39103408100,"Census Tract 4081, Medina County, Ohio",6959,59.5,6.1,3221,4,406,2986,44224,807,369,137
1400000US39103408201,39103408201,"Census Tract 4082.01, Medina County, Ohio",4470,64.4,5.8,2031,4,308,1587,49621,578,210,62
1400000US39103408202,39103408202,"Census Tract 4082.02, Medina County, Ohio",5322,72.5,2.9,2854,2,290,1998,71667,988,328,33
1400000US39103408301,39103408301,"Census Tract 4083.01, Medina County, Ohio",3581,75.1,3.7,2055,3,285,1305,94154,895,414,9
1400000US39103408302,39103408302,"Census Tract 4083.02, Medina County, Ohio",10062,67.2,4.6,4990,3,582,3435,75405,1907,815,46
1400000US39103409001,39103409001,"Census Tract 4090.01, Medina County, Ohio",2190,60,8.2,1097,5,134,793,72774,180,84,21
1400000US39103409002,39103409002,"Census Tract 4090.02, Medina County, Ohio",4515,61.8,4.2,2321,3,237,1875,63797,457,182,47
1400000US39103410000,39103410000,"Census Tract 4100, Medina County, Ohio",4172,59,7.2,1794,4,179,1314,54481,242,153,79
1400000US39103411001,39103411001,"Census Tract 4110.01, Medina County, Ohio",1834,60.8,8.2,910,5,81,641,62891,193,123,8
1400000US39103411002,39103411002,"Census Tract 4110.02, Medina County, Ohio",2910,58.6,8.1,1402,5,216,1218,36429,146,43,43
1400000US39103412000,39103412000,"Census Tract 4120, Medina County, Ohio",4339,64.5,3.9,2341,3,144,1700,72826,599,205,99
1400000US39103413000,39103413000,"Census Tract 4130, Medina County, Ohio",5732,58.5,4.6,2760,3,384,2222,65000,633,278,28
1400000US39103415100,39103415100,"Census Tract 4151, Medina County, Ohio",4197,71.3,4.4,2311,3,388,1384,79120,649,193,34
1400000US39103415200,39103415200,"Census Tract 4152, Medina County, Ohio",4222,63.7,5.9,2144,4,294,1517,61544,557,136,47
1400000US39103415300,39103415300,"Census Tract 4153, Medina County, Ohio",4234,66.6,6.1,2329,4,329,1817,54018,375,185,4
1400000US39103415400,39103415400,"Census Tract 4154, Medina County, Ohio",4756,64.2,6.4,2452,4,435,1679,69953,482,199,34
1400000US39103415800,39103415800,"Census Tract 4158, Medina County, Ohio",6893,71.1,3.5,3822,2,272,2689,74369,1313,461,107
1400000US39103416000,39103416000,"Census Tract 4160, Medina County, Ohio",5495,72.1,2,3279,1,396,2290,60188,540,120,205
1400000US39103416100,39103416100,"Census Tract 4161, Medina County, Ohio",4897,68.2,5.4,2792,4,394,1843,68165,555,224,87
1400000US39103416200,39103416200,"Census Tract 4162, Medina County, Ohio",3848,59.6,7.4,1824,4,256,1660,50369,385,238,73
1400000US39103416300,39103416300,"Census Tract 4163, Medina County, Ohio",2653,67.7,6.8,1458,5,200,996,68750,343,184,15
1400000US39103416400,39103416400,"Census Tract 4164, Medina County, Ohio",3455,65.8,5,1811,3,333,1328,63564,336,174,20
1400000US39103417000,39103417000,"Census Tract 4170, Medina County, Ohio",7897,61.3,4.6,3764,3,490,3268,66798,1124,600,55
1400000US39103417100,39103417100,"Census Tract 4171, Medina County, Ohio",6242,63.6,4.1,3154,3,376,2720,67230,1163,541,87
1400000US39103417200,39103417200,"Census Tract 4172, Medina County, Ohio",7306,65.2,5.7,3480,4,316,2422,58413,1049,628,57
1400000US39103417300,39103417300,"Census Tract 4173, Medina County, Ohio",4494,61.5,8.5,2085,5,237,1570,51667,431,250,59
1400000US39105964100,39105964100,"Census Tract 9641, Meigs County, Ohio",4404,51.7,8,1828,4,267,1713,46101,325,78,15
1400000US39105964200,39105964200,"Census Tract 9642, Meigs County, Ohio",4891,46.4,11.4,1876,5,163,1907,39471,328,185,19
1400000US39105964300,39105964300,"Census Tract 9643, Meigs County, Ohio",4611,45.5,11,1693,5,85,1896,39223,244,200,27
1400000US39105964400,39105964400,"Census Tract 9644, Meigs County, Ohio",3150,37.6,25.2,945,9,213,1325,22809,150,109,39
1400000US39105964500,39105964500,"Census Tract 9645, Meigs County, Ohio",3131,48,11.4,1201,5,193,1201,34601,189,87,85
1400000US39105964600,39105964600,"Census Tract 9646, Meigs County, Ohio",3286,47.7,9,1228,4,121,1280,38205,140,93,29
1400000US39107967200,39107967200,"Census Tract 9672, Mercer County, Ohio",3697,62.7,4.7,1808,3,182,1423,45766,209,106,31
1400000US39107967300,39107967300,"Census Tract 9673, Mercer County, Ohio",4365,71.9,3,2404,2,277,1659,65931,279,121,61
1400000US39107967400,39107967400,"Census Tract 9674, Mercer County, Ohio",4772,61.5,11.4,2375,7,396,1990,40109,179,50,83
1400000US39107967500,39107967500,"Census Tract 9675, Mercer County, Ohio",5101,61.2,5.3,2487,3,166,2250,51574,443,402,156
1400000US39107967600,39107967600,"Census Tract 9676, Mercer County, Ohio",3032,50.3,12.4,1308,6,152,1282,37778,231,150,28
1400000US39107967700,39107967700,"Census Tract 9677, Mercer County, Ohio",6191,63.1,4.8,3032,3,295,2399,53817,440,247,13
1400000US39107967800,39107967800,"Census Tract 9678, Mercer County, Ohio",2040,53.4,7.9,963,4,57,990,46929,124,98,52
1400000US39107967900,39107967900,"Census Tract 9679, Mercer County, Ohio",6625,71.7,1.8,3379,1,237,2278,60983,458,279,40
1400000US39107968000,39107968000,"Census Tract 9680, Mercer County, Ohio",5040,74.9,3.8,2723,3,236,1648,69797,321,132,54
1400000US39109300100,39109300100,"Census Tract 3001, Miami County, Ohio",4382,60.8,8,2094,5,193,1884,41667,372,139,12
1400000US39109315001,39109315001,"Census Tract 3150.01, Miami County, Ohio",3809,54.1,6.8,1738,4,188,1583,64792,337,199,34
1400000US39109315002,39109315002,"Census Tract 3150.02, Miami County, Ohio",4802,55.5,11.3,2106,6,237,1827,36900,236,101,101
1400000US39109315100,39109315100,"Census Tract 3151, Miami County, Ohio",5814,56.7,15.4,2511,9,400,2437,33977,166,254,70
1400000US39109315300,39109315300,"Census Tract 3153, Miami County, Ohio",5028,46.7,24.5,1798,11,318,2075,30729,94,40,24
1400000US39109320100,39109320100,"Census Tract 3201, Miami County, Ohio",3658,61.8,7.5,1725,5,125,1386,54485,151,61,33
1400000US39109325000,39109325000,"Census Tract 3250, Miami County, Ohio",2847,54.8,11.6,1181,6,144,1039,41449,156,62,41
1400000US39109330100,39109330100,"Census Tract 3301, Miami County, Ohio",3431,64.2,2.4,1778,2,273,1294,60000,217,135,36
1400000US39109340100,39109340100,"Census Tract 3401, Miami County, Ohio",5172,60.6,6.7,2526,4,226,2117,53633,401,137,22
1400000US39109345000,39109345000,"Census Tract 3450, Miami County, Ohio",4815,65.3,2.2,2628,1,315,2059,44030,430,241,159
1400000US39109350100,39109350100,"Census Tract 3501, Miami County, Ohio",7847,60,5.9,3668,4,298,2993,77202,1113,693,0
1400000US39109355001,39109355001,"Census Tract 3550.01, Miami County, Ohio",6167,60.9,6.2,2932,4,494,2409,53544,709,389,32
1400000US39109355002,39109355002,"Census Tract 3550.02, Miami County, Ohio",1689,69.7,3.2,990,2,92,749,57240,152,110,31
1400000US39109365000,39109365000,"Census Tract 3650, Miami County, Ohio",9000,63.6,4.5,4491,3,546,3716,52006,1307,664,105
1400000US39109365101,39109365101,"Census Tract 3651.01, Miami County, Ohio",3894,65.8,5.2,2017,3,194,1516,61813,475,183,15
1400000US39109365102,39109365102,"Census Tract 3651.02, Miami County, Ohio",5036,61.3,6.4,2517,4,266,2083,44568,370,211,82
1400000US39109365200,39109365200,"Census Tract 3652, Miami County, Ohio",3527,65.8,7.4,1822,5,300,1485,39207,286,100,103
1400000US39109365301,39109365301,"Census Tract 3653.01, Miami County, Ohio",5736,58.5,6.7,2653,4,368,2398,40816,556,190,79
1400000US39109365302,39109365302,"Census Tract 3653.02, Miami County, Ohio",5708,65.9,6.6,2915,4,345,1952,89044,962,710,13
1400000US39109380100,39109380100,"Census Tract 3801, Miami County, Ohio",6637,57.4,6.8,3137,4,248,2405,67325,650,403,21
1400000US39109390100,39109390100,"Census Tract 3901, Miami County, Ohio",4518,54.3,6.9,1963,4,82,1728,51833,377,174,11
1400000US39111966600,39111966600,"Census Tract 9666, Monroe County, Ohio",3243,47.6,8.7,1295,4,212,1412,42619,135,81,56
1400000US39111966700,39111966700,"Census Tract 9667, Monroe County, Ohio",3773,47.6,7.7,1403,4,176,1398,48398,185,57,79
1400000US39111966800,39111966800,"Census Tract 9668, Monroe County, Ohio",4134,44.2,8.1,1512,4,206,1832,35707,224,134,79
1400000US39111966900,39111966900,"Census Tract 9669, Monroe County, Ohio",3397,50.2,4.9,1362,2,129,1414,41745,156,60,25
1400000US39113000100,39113000100,"Census Tract 1, Montgomery County, Ohio",2764,40.6,21.9,958,9,86,1352,26729,126,74,137
1400000US39113000200,39113000200,"Census Tract 2, Montgomery County, Ohio",2265,50.6,20.2,873,10,61,951,25462,139,7,85
1400000US39113000300,39113000300,"Census Tract 3, Montgomery County, Ohio",1904,47.4,18.8,660,9,88,812,25431,28,22,74
1400000US39113000400,39113000400,"Census Tract 4, Montgomery County, Ohio",3846,44.3,17.3,1339,8,123,1700,28048,276,137,129
1400000US39113000500,39113000500,"Census Tract 5, Montgomery County, Ohio",3892,52.6,10.5,1743,6,206,1761,32054,337,261,144
1400000US39113000600,39113000600,"Census Tract 6, Montgomery County, Ohio",1858,53.6,12.1,815,6,65,728,50385,167,162,32
1400000US39113000700,39113000700,"Census Tract 7, Montgomery County, Ohio",2222,34.2,30.5,577,10,51,850,25286,69,47,71
