GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC03_EST_VC01,HC04_EST_VC01,EMP,UNEMP
Id,Id2,Geography,Total; Estimate; Population 16 years and over,Employment/Population Ratio; Estimate; Population 16 years and over,Unemployment rate; Estimate; Population 16 years and over,No of Employment,No of Unemployment
1400000US39137030600,39137030600,"Census Tract 306, Putnam County, Ohio",3179,71.5,3.5,2273,3
1400000US39137030700,39137030700,"Census Tract 307, Putnam County, Ohio",3741,69.4,2.7,2596,2
1400000US39139000400,39139000400,"Census Tract 4, Richland County, Ohio",1884,50.2,11.3,946,6
1400000US39139000500,39139000500,"Census Tract 5, Richland County, Ohio",2905,54.6,16.5,1586,9
1400000US39139000600,39139000600,"Census Tract 6, Richland County, Ohio",2467,46.3,17.3,1142,8
1400000US39139000700,39139000700,"Census Tract 7, Richland County, Ohio",2143,43.2,23.5,926,10
1400000US39139000800,39139000800,"Census Tract 8, Richland County, Ohio",2013,49.4,13.3,994,7
1400000US39139000900,39139000900,"Census Tract 9, Richland County, Ohio",3369,55.5,8.3,1870,5
1400000US39139001000,39139001000,"Census Tract 10, Richland County, Ohio",3736,56,5,2092,3
1400000US39139001100,39139001100,"Census Tract 11, Richland County, Ohio",2498,49.8,7.7,1244,4
1400000US39139001200,39139001200,"Census Tract 12, Richland County, Ohio",3210,52.6,8.2,1688,4
1400000US39139001300,39139001300,"Census Tract 13, Richland County, Ohio",2418,62.5,5.3,1511,3
1400000US39139001400,39139001400,"Census Tract 14, Richland County, Ohio",1893,54.5,8.6,1032,5
1400000US39139001500,39139001500,"Census Tract 15, Richland County, Ohio",1580,41,15.6,648,6
1400000US39139001600,39139001600,"Census Tract 16, Richland County, Ohio",1613,42.1,15.5,679,7
1400000US39139001700,39139001700,"Census Tract 17, Richland County, Ohio",5245,3.9,12.8,205,0
1400000US39139001800,39139001800,"Census Tract 18, Richland County, Ohio",2889,46.8,12,1352,6
1400000US39139001900,39139001900,"Census Tract 19, Richland County, Ohio",5000,55.1,11.6,2755,6
1400000US39139002000,39139002000,"Census Tract 20, Richland County, Ohio",4486,55.4,10.6,2485,6
1400000US39139002101,39139002101,"Census Tract 21.01, Richland County, Ohio",4347,49.7,10.6,2160,5
1400000US39139002102,39139002102,"Census Tract 21.02, Richland County, Ohio",3540,61.1,3.3,2163,2
1400000US39139002200,39139002200,"Census Tract 22, Richland County, Ohio",5329,59.1,4.2,3149,2
1400000US39139002300,39139002300,"Census Tract 23, Richland County, Ohio",5271,51.4,8.6,2709,4
1400000US39139002400,39139002400,"Census Tract 24, Richland County, Ohio",4703,62,4.3,2916,3
1400000US39139002500,39139002500,"Census Tract 25, Richland County, Ohio",3460,54.9,6.7,1900,4
1400000US39139002600,39139002600,"Census Tract 26, Richland County, Ohio",3540,59.2,7.1,2096,4
1400000US39139002700,39139002700,"Census Tract 27, Richland County, Ohio",4035,56,5,2260,3
1400000US39139002800,39139002800,"Census Tract 28, Richland County, Ohio",2970,58.4,7,1734,4
1400000US39139002900,39139002900,"Census Tract 29, Richland County, Ohio",3216,64.6,2.6,2078,2
1400000US39139003001,39139003001,"Census Tract 30.01, Richland County, Ohio",4229,52.7,6.3,2229,3
1400000US39139003002,39139003002,"Census Tract 30.02, Richland County, Ohio",2779,55.8,8.3,1551,5
1400000US39139003100,39139003100,"Census Tract 31, Richland County, Ohio",1745,30.7,21.9,536,7
1400000US39141955500,39141955500,"Census Tract 9555, Ross County, Ohio",4869,58.3,10.8,2839,6
1400000US39141955601,39141955601,"Census Tract 9556.01, Ross County, Ohio",1708,59.5,7.1,1016,4
1400000US39141955602,39141955602,"Census Tract 9556.02, Ross County, Ohio",5259,2.5,12.6,131,0
1400000US39141955603,39141955603,"Census Tract 9556.03, Ross County, Ohio",3112,57.7,7.3,1796,4
1400000US39141955700,39141955700,"Census Tract 9557, Ross County, Ohio",4553,51.9,13,2363,7
1400000US39141955800,39141955800,"Census Tract 9558, Ross County, Ohio",5840,50.5,10.3,2949,5
1400000US39141955900,39141955900,"Census Tract 9559, Ross County, Ohio",3235,63.3,3.9,2048,2
1400000US39141956000,39141956000,"Census Tract 9560, Ross County, Ohio",4286,53.8,13.9,2306,7
1400000US39141956100,39141956100,"Census Tract 9561, Ross County, Ohio",3159,50,14.4,1580,7
1400000US39141956200,39141956200,"Census Tract 9562, Ross County, Ohio",1809,46,8.4,832,4
1400000US39141956300,39141956300,"Census Tract 9563, Ross County, Ohio",2564,45,10.1,1154,5
1400000US39141956400,39141956400,"Census Tract 9564, Ross County, Ohio",2582,45.3,11.9,1170,5
1400000US39141956500,39141956500,"Census Tract 9565, Ross County, Ohio",3185,52.6,16.4,1675,9
1400000US39141956600,39141956600,"Census Tract 9566, Ross County, Ohio",4043,56.1,6.7,2268,4
1400000US39141956700,39141956700,"Census Tract 9567, Ross County, Ohio",3556,52.3,5.6,1860,3
1400000US39141956800,39141956800,"Census Tract 9568, Ross County, Ohio",4772,46.8,18.3,2233,9
1400000US39141956900,39141956900,"Census Tract 9569, Ross County, Ohio",3752,49.9,16.1,1872,8
1400000US39143960800,39143960800,"Census Tract 9608, Sandusky County, Ohio",2979,61,4.5,1817,3
1400000US39143960900,39143960900,"Census Tract 9609, Sandusky County, Ohio",2846,55.6,6.3,1582,4
1400000US39143961000,39143961000,"Census Tract 9610, Sandusky County, Ohio",3313,60.6,8.4,2008,5
1400000US39143961100,39143961100,"Census Tract 9611, Sandusky County, Ohio",3074,59.4,6.1,1826,4
1400000US39143961200,39143961200,"Census Tract 9612, Sandusky County, Ohio",3227,65.9,3,2127,2
1400000US39143961300,39143961300,"Census Tract 9613, Sandusky County, Ohio",3395,55.3,4.8,1877,3
1400000US39143961400,39143961400,"Census Tract 9614, Sandusky County, Ohio",2519,59.7,13.3,1504,8
1400000US39143961500,39143961500,"Census Tract 9615, Sandusky County, Ohio",3183,63.3,8.5,2015,5
1400000US39143961600,39143961600,"Census Tract 9616, Sandusky County, Ohio",2684,46.2,14.3,1240,7
1400000US39143961700,39143961700,"Census Tract 9617, Sandusky County, Ohio",2338,53.6,7.3,1253,4
1400000US39143961800,39143961800,"Census Tract 9618, Sandusky County, Ohio",2981,56.8,11.2,1693,6
1400000US39143961900,39143961900,"Census Tract 9619, Sandusky County, Ohio",3087,56.1,9,1732,5
1400000US39143962000,39143962000,"Census Tract 9620, Sandusky County, Ohio",4798,64.2,9.3,3080,6
1400000US39143962100,39143962100,"Census Tract 9621, Sandusky County, Ohio",3810,59,3.3,2248,2
1400000US39143962200,39143962200,"Census Tract 9622, Sandusky County, Ohio",3617,60.2,6.3,2177,4
1400000US39145002100,39145002100,"Census Tract 21, Scioto County, Ohio",3759,47.5,5.3,1786,3
1400000US39145002200,39145002200,"Census Tract 22, Scioto County, Ohio",4547,33.6,8.4,1528,3
1400000US39145002300,39145002300,"Census Tract 23, Scioto County, Ohio",3765,41.2,10,1551,4
1400000US39145002400,39145002400,"Census Tract 24, Scioto County, Ohio",4539,43.3,8.2,1965,4
1400000US39145002500,39145002500,"Census Tract 25, Scioto County, Ohio",2150,48.9,11.4,1051,6
1400000US39145002600,39145002600,"Census Tract 26, Scioto County, Ohio",3204,45.2,6.8,1448,3
1400000US39145002700,39145002700,"Census Tract 27, Scioto County, Ohio",3993,53.9,7,2152,4
1400000US39145002800,39145002800,"Census Tract 28, Scioto County, Ohio",3818,39.4,9,1504,4
1400000US39145002900,39145002900,"Census Tract 29, Scioto County, Ohio",4919,55.2,2.8,2715,2
1400000US39145003000,39145003000,"Census Tract 30, Scioto County, Ohio",2922,37.9,11.1,1107,4
1400000US39145003100,39145003100,"Census Tract 31, Scioto County, Ohio",2743,40.5,8.3,1111,3
1400000US39145003200,39145003200,"Census Tract 32, Scioto County, Ohio",1409,39.5,9.7,557,4
1400000US39145003300,39145003300,"Census Tract 33, Scioto County, Ohio",2107,44.8,9.9,944,4
1400000US39145003400,39145003400,"Census Tract 34, Scioto County, Ohio",2855,47.3,17.6,1350,8
1400000US39145003500,39145003500,"Census Tract 35, Scioto County, Ohio",2022,45.3,10.6,916,5
1400000US39145003600,39145003600,"Census Tract 36, Scioto County, Ohio",2178,32.6,11.4,710,4
1400000US39145003700,39145003700,"Census Tract 37, Scioto County, Ohio",2576,32.5,17.4,837,6
1400000US39145003800,39145003800,"Census Tract 38, Scioto County, Ohio",3729,48.8,11.8,1820,6
1400000US39145003900,39145003900,"Census Tract 39, Scioto County, Ohio",2376,41.8,20.1,993,8
1400000US39145004000,39145004000,"Census Tract 40, Scioto County, Ohio",3088,50.1,9,1547,5
1400000US39147962500,39147962500,"Census Tract 9625, Seneca County, Ohio",3025,64.3,3,1945,2
1400000US39147962600,39147962600,"Census Tract 9626, Seneca County, Ohio",3286,60.7,6.9,1995,4
1400000US39147962700,39147962700,"Census Tract 9627, Seneca County, Ohio",2822,64.7,7.9,1826,5
1400000US39147962800,39147962800,"Census Tract 9628, Seneca County, Ohio",2938,55.3,11.1,1625,6
1400000US39147962900,39147962900,"Census Tract 9629, Seneca County, Ohio",2658,60.2,11.6,1600,7
1400000US39147963000,39147963000,"Census Tract 9630, Seneca County, Ohio",2889,44.5,14.3,1286,6
1400000US39147963100,39147963100,"Census Tract 9631, Seneca County, Ohio",3521,64.8,3.1,2282,2
1400000US39147963200,39147963200,"Census Tract 9632, Seneca County, Ohio",3278,48,8.2,1573,4
1400000US39147963300,39147963300,"Census Tract 9633, Seneca County, Ohio",3213,50.5,15.7,1623,8
1400000US39147963400,39147963400,"Census Tract 9634, Seneca County, Ohio",3571,50.5,7.8,1803,4
1400000US39147963500,39147963500,"Census Tract 9635, Seneca County, Ohio",2989,56.9,9,1701,5
1400000US39147963600,39147963600,"Census Tract 9636, Seneca County, Ohio",3597,58,10.7,2086,6
1400000US39147963700,39147963700,"Census Tract 9637, Seneca County, Ohio",4000,50.8,2.8,2032,1
1400000US39147963800,39147963800,"Census Tract 9638, Seneca County, Ohio",2978,65.5,4.8,1951,3
1400000US39149971400,39149971400,"Census Tract 9714, Shelby County, Ohio",3313,62.1,5.5,2057,3
1400000US39149971500,39149971500,"Census Tract 9715, Shelby County, Ohio",3951,72.7,2.1,2872,2
1400000US39149971600,39149971600,"Census Tract 9716, Shelby County, Ohio",3672,67.3,4.9,2471,3
1400000US39149971700,39149971700,"Census Tract 9717, Shelby County, Ohio",3577,63.3,4.3,2264,3
1400000US39149971800,39149971800,"Census Tract 9718, Shelby County, Ohio",4295,57.2,9,2457,5
1400000US39149971900,39149971900,"Census Tract 9719, Shelby County, Ohio",3564,58.5,4.4,2085,3
1400000US39149972000,39149972000,"Census Tract 9720, Shelby County, Ohio",2527,57.6,11.2,1456,6
1400000US39149972100,39149972100,"Census Tract 9721, Shelby County, Ohio",4543,60.6,13,2753,8
1400000US39149972200,39149972200,"Census Tract 9722, Shelby County, Ohio",4298,62.1,6.2,2669,4
1400000US39149972300,39149972300,"Census Tract 9723, Shelby County, Ohio",4061,63.2,6.1,2567,4
1400000US39151700100,39151700100,"Census Tract 7001, Stark County, Ohio",1004,19.6,36,197,7
1400000US39151700200,39151700200,"Census Tract 7002, Stark County, Ohio",4444,49.7,17.4,2209,9
1400000US39151700300,39151700300,"Census Tract 7003, Stark County, Ohio",1988,44.7,22.6,889,10
1400000US39151700400,39151700400,"Census Tract 7004, Stark County, Ohio",3901,58.6,12.7,2286,7
1400000US39151700500,39151700500,"Census Tract 7005, Stark County, Ohio",1988,47.7,16.4,948,8
1400000US39151700600,39151700600,"Census Tract 7006, Stark County, Ohio",2503,61,14.2,1527,9
1400000US39151700700,39151700700,"Census Tract 7007, Stark County, Ohio",6183,55.5,3.4,3432,2
1400000US39151700800,39151700800,"Census Tract 7008, Stark County, Ohio",3241,61.3,14.1,1987,9
1400000US39151701000,39151701000,"Census Tract 7010, Stark County, Ohio",2288,54.5,13.7,1247,7
1400000US39151701100,39151701100,"Census Tract 7011, Stark County, Ohio",2552,64.7,11.9,1651,8
1400000US39151701200,39151701200,"Census Tract 7012, Stark County, Ohio",2744,56.6,13.3,1553,8
1400000US39151701300,39151701300,"Census Tract 7013, Stark County, Ohio",3072,57.2,13.1,1757,7
1400000US39151701500,39151701500,"Census Tract 7015, Stark County, Ohio",2185,46.5,19,1016,9
1400000US39151701700,39151701700,"Census Tract 7017, Stark County, Ohio",2032,48.6,20.3,988,10
1400000US39151701800,39151701800,"Census Tract 7018, Stark County, Ohio",1756,44.5,23.4,781,10
1400000US39151702100,39151702100,"Census Tract 7021, Stark County, Ohio",2552,41,21.2,1046,9
1400000US39151702300,39151702300,"Census Tract 7023, Stark County, Ohio",2058,40.3,36.3,829,15
1400000US39151702500,39151702500,"Census Tract 7025, Stark County, Ohio",2547,53.6,16.8,1365,9
1400000US39151710200,39151710200,"Census Tract 7102, Stark County, Ohio",3535,47.8,18.6,1690,9
1400000US39151710300,39151710300,"Census Tract 7103, Stark County, Ohio",2694,50.7,10.4,1366,5
1400000US39151710400,39151710400,"Census Tract 7104, Stark County, Ohio",731,31.7,24.2,232,8
1400000US39151710500,39151710500,"Census Tract 7105, Stark County, Ohio",3355,50,15.5,1678,8
1400000US39151710600,39151710600,"Census Tract 7106, Stark County, Ohio",3924,61.1,10.3,2398,6
1400000US39151710700,39151710700,"Census Tract 7107, Stark County, Ohio",3255,47.3,9,1540,4
1400000US39151710800,39151710800,"Census Tract 7108, Stark County, Ohio",4565,49.4,10.6,2255,5
1400000US39151710900,39151710900,"Census Tract 7109, Stark County, Ohio",3609,66.6,5.8,2404,4
1400000US39151711000,39151711000,"Census Tract 7110, Stark County, Ohio",6192,62.2,4.8,3851,3
1400000US39151711111,39151711111,"Census Tract 7111.11, Stark County, Ohio",3724,57.6,8.3,2145,5
1400000US39151711112,39151711112,"Census Tract 7111.12, Stark County, Ohio",3794,64.2,3.3,2436,2
1400000US39151711121,39151711121,"Census Tract 7111.21, Stark County, Ohio",5187,63.1,7.1,3273,4
1400000US39151711122,39151711122,"Census Tract 7111.22, Stark County, Ohio",4610,62.3,4.4,2872,3
1400000US39151711202,39151711202,"Census Tract 7112.02, Stark County, Ohio",3183,62.5,11.4,1989,7
1400000US39151711211,39151711211,"Census Tract 7112.11, Stark County, Ohio",5859,62.2,5,3644,3
1400000US39151711212,39151711212,"Census Tract 7112.12, Stark County, Ohio",2038,64.2,4.7,1308,3
1400000US39151711311,39151711311,"Census Tract 7113.11, Stark County, Ohio",6552,63.8,6.1,4180,4
1400000US39151711312,39151711312,"Census Tract 7113.12, Stark County, Ohio",5503,65.1,1.9,3582,1
1400000US39151711321,39151711321,"Census Tract 7113.21, Stark County, Ohio",3175,63,3,2000,2
1400000US39151711322,39151711322,"Census Tract 7113.22, Stark County, Ohio",2762,56.7,10.4,1566,6
1400000US39151711402,39151711402,"Census Tract 7114.02, Stark County, Ohio",5516,63.8,5.4,3519,3
1400000US39151711411,39151711411,"Census Tract 7114.11, Stark County, Ohio",2997,64.1,4.9,1921,3
1400000US39151711412,39151711412,"Census Tract 7114.12, Stark County, Ohio",3622,55.2,2.3,1999,1
1400000US39151711501,39151711501,"Census Tract 7115.01, Stark County, Ohio",3287,52.2,9.9,1716,5
1400000US39151711502,39151711502,"Census Tract 7115.02, Stark County, Ohio",2708,58.1,0.7,1573,0
1400000US39151711600,39151711600,"Census Tract 7116, Stark County, Ohio",5263,57.4,13,3021,7
1400000US39151711700,39151711700,"Census Tract 7117, Stark County, Ohio",4461,59.3,5.8,2645,3
1400000US39151711800,39151711800,"Census Tract 7118, Stark County, Ohio",4261,64.7,4.7,2757,3
1400000US39151711900,39151711900,"Census Tract 7119, Stark County, Ohio",3930,64.2,2.3,2523,1
1400000US39151712000,39151712000,"Census Tract 7120, Stark County, Ohio",3495,58.1,5.7,2031,3
1400000US39151712102,39151712102,"Census Tract 7121.02, Stark County, Ohio",6036,63.8,3.5,3851,2
1400000US39151712111,39151712111,"Census Tract 7121.11, Stark County, Ohio",4945,60.5,5.3,2992,3
1400000US39151712112,39151712112,"Census Tract 7121.12, Stark County, Ohio",1476,65.5,2.2,967,1
1400000US39151712201,39151712201,"Census Tract 7122.01, Stark County, Ohio",5521,54.1,10.1,2987,5
1400000US39151712202,39151712202,"Census Tract 7122.02, Stark County, Ohio",4740,57.7,5.1,2735,3
1400000US39151712300,39151712300,"Census Tract 7123, Stark County, Ohio",5292,58.1,11.1,3075,6
1400000US39151712400,39151712400,"Census Tract 7124, Stark County, Ohio",5599,49.3,11.2,2760,6
1400000US39151712500,39151712500,"Census Tract 7125, Stark County, Ohio",1633,61.8,4.7,1009,3
1400000US39151712601,39151712601,"Census Tract 7126.01, Stark County, Ohio",1902,66.3,4.3,1261,3
1400000US39151712602,39151712602,"Census Tract 7126.02, Stark County, Ohio",3667,60.9,4,2233,2
1400000US39151712700,39151712700,"Census Tract 7127, Stark County, Ohio",4350,63.3,2.7,2754,2
1400000US39151712800,39151712800,"Census Tract 7128, Stark County, Ohio",3897,65,2.6,2533,2
1400000US39151712900,39151712900,"Census Tract 7129, Stark County, Ohio",3336,53.6,9.5,1788,5
1400000US39151713000,39151713000,"Census Tract 7130, Stark County, Ohio",3197,61.2,4.2,1957,3
1400000US39151713100,39151713100,"Census Tract 7131, Stark County, Ohio",4554,57.4,7.7,2614,4
1400000US39151713201,39151713201,"Census Tract 7132.01, Stark County, Ohio",5829,56,9.2,3264,5
1400000US39151713202,39151713202,"Census Tract 7132.02, Stark County, Ohio",1702,56.9,6.2,968,4
1400000US39151713300,39151713300,"Census Tract 7133, Stark County, Ohio",3787,61.3,7.2,2321,4
1400000US39151713401,39151713401,"Census Tract 7134.01, Stark County, Ohio",4669,62.9,8,2937,5
1400000US39151713402,39151713402,"Census Tract 7134.02, Stark County, Ohio",3471,61.1,8.5,2121,5
1400000US39151713501,39151713501,"Census Tract 7135.01, Stark County, Ohio",4432,52.6,10.1,2331,5
1400000US39151713502,39151713502,"Census Tract 7135.02, Stark County, Ohio",4496,60.4,5,2716,3
1400000US39151713600,39151713600,"Census Tract 7136, Stark County, Ohio",2321,58.9,15.4,1367,9
1400000US39151713700,39151713700,"Census Tract 7137, Stark County, Ohio",1770,63.1,6.3,1117,4
1400000US39151713900,39151713900,"Census Tract 7139, Stark County, Ohio",1650,61.6,10.3,1016,6
1400000US39151714000,39151714000,"Census Tract 7140, Stark County, Ohio",3679,54.5,4.8,2005,3
1400000US39151714100,39151714100,"Census Tract 7141, Stark County, Ohio",2521,56.6,10.4,1427,6
1400000US39151714200,39151714200,"Census Tract 7142, Stark County, Ohio",1895,47.7,20.3,904,10
1400000US39151714302,39151714302,"Census Tract 7143.02, Stark County, Ohio",3500,57.1,10.1,1999,6
1400000US39151714400,39151714400,"Census Tract 7144, Stark County, Ohio",2903,60.3,6.3,1751,4
1400000US39151714600,39151714600,"Census Tract 7146, Stark County, Ohio",3662,51.2,4.1,1875,2
1400000US39151714701,39151714701,"Census Tract 7147.01, Stark County, Ohio",4733,61.3,4.8,2901,3
1400000US39151714702,39151714702,"Census Tract 7147.02, Stark County, Ohio",2085,61.1,9.8,1274,6
1400000US39151714801,39151714801,"Census Tract 7148.01, Stark County, Ohio",5395,58.4,6.1,3151,4
1400000US39151714802,39151714802,"Census Tract 7148.02, Stark County, Ohio",2365,52.5,2.3,1242,1
1400000US39151714901,39151714901,"Census Tract 7149.01, Stark County, Ohio",3257,57.4,6.8,1870,4
1400000US39151714902,39151714902,"Census Tract 7149.02, Stark County, Ohio",3008,56,8.1,1684,5
1400000US39151715000,39151715000,"Census Tract 7150, Stark County, Ohio",2273,60.5,15.5,1375,9
1400000US39153501100,39153501100,"Census Tract 5011, Summit County, Ohio",1232,43,18.8,530,8
1400000US39153501700,39153501700,"Census Tract 5017, Summit County, Ohio",1364,58.6,12,799,7
