GEO.id,GEO.id2,GEO.display-label,HD01_VD10,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,AC
Id,Id2,Geography,Estimate; Public transportation (excluding taxicab):,Estimate; Taxicab,Estimate; Motorcycle,Estimate; Bicycle,Estimate; Walked,Alt Commuters
1400000US39133602100,39133602100,"Census Tract 6021, Portage County, Ohio",0,0,0,0,0,0
1400000US39135400100,39135400100,"Census Tract 4001, Preble County, Ohio",12,0,26,0,13,51
1400000US39135410100,39135410100,"Census Tract 4101, Preble County, Ohio",0,0,0,0,21,21
1400000US39135420100,39135420100,"Census Tract 4201, Preble County, Ohio",0,0,18,13,19,50
1400000US39135430100,39135430100,"Census Tract 4301, Preble County, Ohio",0,0,0,0,22,22
1400000US39135440100,39135440100,"Census Tract 4401, Preble County, Ohio",9,0,0,0,7,16
1400000US39135450100,39135450100,"Census Tract 4501, Preble County, Ohio",0,0,0,0,10,10
1400000US39135455001,39135455001,"Census Tract 4550.01, Preble County, Ohio",10,0,0,0,22,32
1400000US39135455002,39135455002,"Census Tract 4550.02, Preble County, Ohio",0,0,0,11,91,102
1400000US39135460100,39135460100,"Census Tract 4601, Preble County, Ohio",24,0,0,0,59,83
1400000US39135470101,39135470101,"Census Tract 4701.01, Preble County, Ohio",0,0,0,22,0,22
1400000US39135470102,39135470102,"Census Tract 4701.02, Preble County, Ohio",14,0,4,0,59,77
1400000US39135480100,39135480100,"Census Tract 4801, Preble County, Ohio",1,0,8,0,48,57
1400000US39137030100,39137030100,"Census Tract 301, Putnam County, Ohio",0,1,0,0,15,16
1400000US39137030200,39137030200,"Census Tract 302, Putnam County, Ohio",32,0,0,0,28,60
1400000US39137030300,39137030300,"Census Tract 303, Putnam County, Ohio",53,0,18,0,34,105
1400000US39137030400,39137030400,"Census Tract 304, Putnam County, Ohio",23,0,0,8,42,73
1400000US39137030500,39137030500,"Census Tract 305, Putnam County, Ohio",5,0,30,0,30,65
1400000US39137030600,39137030600,"Census Tract 306, Putnam County, Ohio",0,0,0,0,44,44
1400000US39137030700,39137030700,"Census Tract 307, Putnam County, Ohio",6,0,0,16,39,61
1400000US39139000400,39139000400,"Census Tract 4, Richland County, Ohio",22,0,0,0,40,62
1400000US39139000500,39139000500,"Census Tract 5, Richland County, Ohio",92,32,0,0,111,235
1400000US39139000600,39139000600,"Census Tract 6, Richland County, Ohio",44,0,0,0,62,106
1400000US39139000700,39139000700,"Census Tract 7, Richland County, Ohio",50,0,0,0,31,81
1400000US39139000800,39139000800,"Census Tract 8, Richland County, Ohio",0,0,0,0,80,80
1400000US39139000900,39139000900,"Census Tract 9, Richland County, Ohio",3,0,0,0,107,110
1400000US39139001000,39139001000,"Census Tract 10, Richland County, Ohio",0,0,0,0,13,13
1400000US39139001100,39139001100,"Census Tract 11, Richland County, Ohio",27,0,0,0,0,27
1400000US39139001200,39139001200,"Census Tract 12, Richland County, Ohio",22,0,0,0,0,22
1400000US39139001300,39139001300,"Census Tract 13, Richland County, Ohio",9,0,0,0,21,30
1400000US39139001400,39139001400,"Census Tract 14, Richland County, Ohio",37,0,0,0,30,67
1400000US39139001500,39139001500,"Census Tract 15, Richland County, Ohio",0,0,0,0,11,11
1400000US39139001600,39139001600,"Census Tract 16, Richland County, Ohio",0,0,0,0,4,4
1400000US39139001700,39139001700,"Census Tract 17, Richland County, Ohio",0,0,0,0,0,0
1400000US39139001800,39139001800,"Census Tract 18, Richland County, Ohio",0,0,0,0,18,18
1400000US39139001900,39139001900,"Census Tract 19, Richland County, Ohio",0,0,0,0,25,25
1400000US39139002000,39139002000,"Census Tract 20, Richland County, Ohio",0,0,2,0,20,22
1400000US39139002101,39139002101,"Census Tract 21.01, Richland County, Ohio",31,0,0,0,0,31
1400000US39139002102,39139002102,"Census Tract 21.02, Richland County, Ohio",18,0,0,0,22,40
1400000US39139002200,39139002200,"Census Tract 22, Richland County, Ohio",0,0,0,0,0,0
1400000US39139002300,39139002300,"Census Tract 23, Richland County, Ohio",51,0,0,0,5,56
1400000US39139002400,39139002400,"Census Tract 24, Richland County, Ohio",0,0,0,0,0,0
1400000US39139002500,39139002500,"Census Tract 25, Richland County, Ohio",0,0,0,8,0,8
1400000US39139002600,39139002600,"Census Tract 26, Richland County, Ohio",0,0,0,0,201,201
1400000US39139002700,39139002700,"Census Tract 27, Richland County, Ohio",0,0,0,0,16,16
1400000US39139002800,39139002800,"Census Tract 28, Richland County, Ohio",0,0,5,43,93,141
1400000US39139002900,39139002900,"Census Tract 29, Richland County, Ohio",0,13,0,10,0,23
1400000US39139003001,39139003001,"Census Tract 30.01, Richland County, Ohio",0,0,0,14,48,62
1400000US39139003002,39139003002,"Census Tract 30.02, Richland County, Ohio",0,0,0,0,6,6
1400000US39139003100,39139003100,"Census Tract 31, Richland County, Ohio",20,0,0,0,35,55
1400000US39141955500,39141955500,"Census Tract 9555, Ross County, Ohio",6,0,0,0,32,38
1400000US39141955601,39141955601,"Census Tract 9556.01, Ross County, Ohio",0,0,0,0,0,0
1400000US39141955602,39141955602,"Census Tract 9556.02, Ross County, Ohio",0,0,0,0,0,0
1400000US39141955603,39141955603,"Census Tract 9556.03, Ross County, Ohio",13,0,0,10,63,86
1400000US39141955700,39141955700,"Census Tract 9557, Ross County, Ohio",55,0,0,0,17,72
1400000US39141955800,39141955800,"Census Tract 9558, Ross County, Ohio",34,0,0,15,7,56
1400000US39141955900,39141955900,"Census Tract 9559, Ross County, Ohio",13,0,0,0,34,47
1400000US39141956000,39141956000,"Census Tract 9560, Ross County, Ohio",12,0,0,0,15,27
1400000US39141956100,39141956100,"Census Tract 9561, Ross County, Ohio",15,0,11,13,45,84
1400000US39141956200,39141956200,"Census Tract 9562, Ross County, Ohio",11,0,0,0,0,11
1400000US39141956300,39141956300,"Census Tract 9563, Ross County, Ohio",27,0,0,0,61,88
1400000US39141956400,39141956400,"Census Tract 9564, Ross County, Ohio",6,0,12,0,55,73
1400000US39141956500,39141956500,"Census Tract 9565, Ross County, Ohio",2,22,0,0,71,95
1400000US39141956600,39141956600,"Census Tract 9566, Ross County, Ohio",0,0,64,0,12,76
1400000US39141956700,39141956700,"Census Tract 9567, Ross County, Ohio",0,0,0,0,0,0
1400000US39141956800,39141956800,"Census Tract 9568, Ross County, Ohio",0,0,0,0,0,0
1400000US39141956900,39141956900,"Census Tract 9569, Ross County, Ohio",0,0,0,11,71,82
1400000US39143960800,39143960800,"Census Tract 9608, Sandusky County, Ohio",0,0,8,0,41,49
1400000US39143960900,39143960900,"Census Tract 9609, Sandusky County, Ohio",9,0,9,0,44,62
1400000US39143961000,39143961000,"Census Tract 9610, Sandusky County, Ohio",22,0,0,0,32,54
1400000US39143961100,39143961100,"Census Tract 9611, Sandusky County, Ohio",0,0,9,0,61,70
1400000US39143961200,39143961200,"Census Tract 9612, Sandusky County, Ohio",26,0,0,0,28,54
1400000US39143961300,39143961300,"Census Tract 9613, Sandusky County, Ohio",0,0,11,0,57,68
1400000US39143961400,39143961400,"Census Tract 9614, Sandusky County, Ohio",3,0,0,0,21,24
1400000US39143961500,39143961500,"Census Tract 9615, Sandusky County, Ohio",0,0,0,0,27,27
1400000US39143961600,39143961600,"Census Tract 9616, Sandusky County, Ohio",0,0,13,0,129,142
1400000US39143961700,39143961700,"Census Tract 9617, Sandusky County, Ohio",22,0,0,0,33,55
1400000US39143961800,39143961800,"Census Tract 9618, Sandusky County, Ohio",42,0,0,0,0,42
1400000US39143961900,39143961900,"Census Tract 9619, Sandusky County, Ohio",0,0,0,0,23,23
1400000US39143962000,39143962000,"Census Tract 9620, Sandusky County, Ohio",29,0,0,0,92,121
1400000US39143962100,39143962100,"Census Tract 9621, Sandusky County, Ohio",0,0,8,0,18,26
1400000US39143962200,39143962200,"Census Tract 9622, Sandusky County, Ohio",9,0,37,0,104,150
1400000US39145002100,39145002100,"Census Tract 21, Scioto County, Ohio",0,0,23,0,0,23
1400000US39145002200,39145002200,"Census Tract 22, Scioto County, Ohio",0,0,0,0,20,20
1400000US39145002300,39145002300,"Census Tract 23, Scioto County, Ohio",6,0,0,0,4,10
1400000US39145002400,39145002400,"Census Tract 24, Scioto County, Ohio",0,0,0,0,17,17
1400000US39145002500,39145002500,"Census Tract 25, Scioto County, Ohio",11,0,0,0,24,35
1400000US39145002600,39145002600,"Census Tract 26, Scioto County, Ohio",0,0,0,0,12,12
1400000US39145002700,39145002700,"Census Tract 27, Scioto County, Ohio",13,0,0,0,37,50
1400000US39145002800,39145002800,"Census Tract 28, Scioto County, Ohio",0,0,0,0,17,17
1400000US39145002900,39145002900,"Census Tract 29, Scioto County, Ohio",0,0,0,0,37,37
1400000US39145003000,39145003000,"Census Tract 30, Scioto County, Ohio",0,0,0,0,0,0
1400000US39145003100,39145003100,"Census Tract 31, Scioto County, Ohio",19,0,0,0,22,41
1400000US39145003200,39145003200,"Census Tract 32, Scioto County, Ohio",0,0,0,0,57,57
1400000US39145003300,39145003300,"Census Tract 33, Scioto County, Ohio",0,0,0,0,12,12
1400000US39145003400,39145003400,"Census Tract 34, Scioto County, Ohio",0,11,0,0,161,172
1400000US39145003500,39145003500,"Census Tract 35, Scioto County, Ohio",12,26,0,12,35,85
1400000US39145003600,39145003600,"Census Tract 36, Scioto County, Ohio",8,4,0,18,236,266
1400000US39145003700,39145003700,"Census Tract 37, Scioto County, Ohio",0,10,0,0,67,77
1400000US39145003800,39145003800,"Census Tract 38, Scioto County, Ohio",0,0,0,0,42,42
1400000US39145003900,39145003900,"Census Tract 39, Scioto County, Ohio",0,0,0,0,11,11
1400000US39145004000,39145004000,"Census Tract 40, Scioto County, Ohio",0,0,0,0,16,16
1400000US39147962500,39147962500,"Census Tract 9625, Seneca County, Ohio",0,0,0,0,20,20
1400000US39147962600,39147962600,"Census Tract 9626, Seneca County, Ohio",8,0,0,0,19,27
1400000US39147962700,39147962700,"Census Tract 9627, Seneca County, Ohio",8,0,8,2,15,33
1400000US39147962800,39147962800,"Census Tract 9628, Seneca County, Ohio",0,0,0,0,98,98
1400000US39147962900,39147962900,"Census Tract 9629, Seneca County, Ohio",12,8,0,0,86,106
1400000US39147963000,39147963000,"Census Tract 9630, Seneca County, Ohio",3,8,0,9,7,27
1400000US39147963100,39147963100,"Census Tract 9631, Seneca County, Ohio",6,0,0,0,27,33
1400000US39147963200,39147963200,"Census Tract 9632, Seneca County, Ohio",8,0,0,0,32,40
1400000US39147963300,39147963300,"Census Tract 9633, Seneca County, Ohio",18,0,13,7,91,129
1400000US39147963400,39147963400,"Census Tract 9634, Seneca County, Ohio",0,0,9,0,65,74
1400000US39147963500,39147963500,"Census Tract 9635, Seneca County, Ohio",0,0,0,19,186,205
1400000US39147963600,39147963600,"Census Tract 9636, Seneca County, Ohio",0,0,0,5,296,301
1400000US39147963700,39147963700,"Census Tract 9637, Seneca County, Ohio",5,0,0,49,11,65
1400000US39147963800,39147963800,"Census Tract 9638, Seneca County, Ohio",4,0,8,0,10,22
1400000US39149971400,39149971400,"Census Tract 9714, Shelby County, Ohio",0,0,4,5,15,24
1400000US39149971500,39149971500,"Census Tract 9715, Shelby County, Ohio",1,0,0,3,114,118
1400000US39149971600,39149971600,"Census Tract 9716, Shelby County, Ohio",0,0,0,0,58,58
1400000US39149971700,39149971700,"Census Tract 9717, Shelby County, Ohio",0,0,10,0,49,59
1400000US39149971800,39149971800,"Census Tract 9718, Shelby County, Ohio",7,0,0,0,20,27
1400000US39149971900,39149971900,"Census Tract 9719, Shelby County, Ohio",7,0,9,0,47,63
1400000US39149972000,39149972000,"Census Tract 9720, Shelby County, Ohio",3,0,0,0,53,56
1400000US39149972100,39149972100,"Census Tract 9721, Shelby County, Ohio",0,0,0,0,0,0
1400000US39149972200,39149972200,"Census Tract 9722, Shelby County, Ohio",15,0,0,0,36,51
1400000US39149972300,39149972300,"Census Tract 9723, Shelby County, Ohio",9,0,2,0,13,24
1400000US39151700100,39151700100,"Census Tract 7001, Stark County, Ohio",2,0,0,4,25,31
1400000US39151700200,39151700200,"Census Tract 7002, Stark County, Ohio",14,0,0,0,50,64
1400000US39151700300,39151700300,"Census Tract 7003, Stark County, Ohio",41,0,0,0,0,41
1400000US39151700400,39151700400,"Census Tract 7004, Stark County, Ohio",104,0,0,0,72,176
1400000US39151700500,39151700500,"Census Tract 7005, Stark County, Ohio",64,0,0,0,7,71
1400000US39151700600,39151700600,"Census Tract 7006, Stark County, Ohio",77,0,0,0,6,83
1400000US39151700700,39151700700,"Census Tract 7007, Stark County, Ohio",13,0,0,5,335,353
1400000US39151700800,39151700800,"Census Tract 7008, Stark County, Ohio",113,0,0,0,28,141
1400000US39151701000,39151701000,"Census Tract 7010, Stark County, Ohio",83,0,0,0,0,83
1400000US39151701100,39151701100,"Census Tract 7011, Stark County, Ohio",18,0,8,0,0,26
1400000US39151701200,39151701200,"Census Tract 7012, Stark County, Ohio",34,0,0,6,75,115
1400000US39151701300,39151701300,"Census Tract 7013, Stark County, Ohio",174,0,0,0,8,182
1400000US39151701500,39151701500,"Census Tract 7015, Stark County, Ohio",34,0,0,0,32,66
1400000US39151701700,39151701700,"Census Tract 7017, Stark County, Ohio",121,0,0,0,61,182
1400000US39151701800,39151701800,"Census Tract 7018, Stark County, Ohio",39,0,0,0,25,64
1400000US39151702100,39151702100,"Census Tract 7021, Stark County, Ohio",123,0,0,0,21,144
1400000US39151702300,39151702300,"Census Tract 7023, Stark County, Ohio",65,0,0,0,0,65
1400000US39151702500,39151702500,"Census Tract 7025, Stark County, Ohio",44,0,0,0,67,111
1400000US39151710200,39151710200,"Census Tract 7102, Stark County, Ohio",10,0,0,12,68,90
1400000US39151710300,39151710300,"Census Tract 7103, Stark County, Ohio",9,0,0,0,32,41
1400000US39151710400,39151710400,"Census Tract 7104, Stark County, Ohio",19,0,0,23,12,54
1400000US39151710500,39151710500,"Census Tract 7105, Stark County, Ohio",0,0,0,0,118,118
1400000US39151710600,39151710600,"Census Tract 7106, Stark County, Ohio",0,0,6,0,31,37
1400000US39151710700,39151710700,"Census Tract 7107, Stark County, Ohio",0,0,0,0,138,138
1400000US39151710800,39151710800,"Census Tract 7108, Stark County, Ohio",0,0,0,0,17,17
1400000US39151710900,39151710900,"Census Tract 7109, Stark County, Ohio",43,0,12,0,16,71
1400000US39151711000,39151711000,"Census Tract 7110, Stark County, Ohio",0,0,0,0,0,0
1400000US39151711111,39151711111,"Census Tract 7111.11, Stark County, Ohio",0,0,7,0,23,30
1400000US39151711112,39151711112,"Census Tract 7111.12, Stark County, Ohio",0,0,0,0,27,27
1400000US39151711121,39151711121,"Census Tract 7111.21, Stark County, Ohio",0,0,0,0,0,0
1400000US39151711122,39151711122,"Census Tract 7111.22, Stark County, Ohio",0,0,0,0,0,0
1400000US39151711202,39151711202,"Census Tract 7112.02, Stark County, Ohio",0,0,0,0,19,19
1400000US39151711211,39151711211,"Census Tract 7112.11, Stark County, Ohio",25,0,0,0,0,25
1400000US39151711212,39151711212,"Census Tract 7112.12, Stark County, Ohio",0,0,0,0,48,48
1400000US39151711311,39151711311,"Census Tract 7113.11, Stark County, Ohio",0,0,0,0,21,21
1400000US39151711312,39151711312,"Census Tract 7113.12, Stark County, Ohio",0,0,0,24,14,38
1400000US39151711321,39151711321,"Census Tract 7113.21, Stark County, Ohio",20,0,0,0,65,85
1400000US39151711322,39151711322,"Census Tract 7113.22, Stark County, Ohio",9,0,0,6,9,24
1400000US39151711402,39151711402,"Census Tract 7114.02, Stark County, Ohio",0,0,0,0,48,48
1400000US39151711411,39151711411,"Census Tract 7114.11, Stark County, Ohio",28,0,0,0,66,94
1400000US39151711412,39151711412,"Census Tract 7114.12, Stark County, Ohio",0,0,0,0,0,0
1400000US39151711501,39151711501,"Census Tract 7115.01, Stark County, Ohio",0,0,15,0,17,32
1400000US39151711502,39151711502,"Census Tract 7115.02, Stark County, Ohio",0,8,0,0,0,8
1400000US39151711600,39151711600,"Census Tract 7116, Stark County, Ohio",18,0,0,14,26,58
1400000US39151711700,39151711700,"Census Tract 7117, Stark County, Ohio",77,0,0,0,0,77
1400000US39151711800,39151711800,"Census Tract 7118, Stark County, Ohio",52,0,21,12,57,142
1400000US39151711900,39151711900,"Census Tract 7119, Stark County, Ohio",60,0,16,0,29,105
1400000US39151712000,39151712000,"Census Tract 7120, Stark County, Ohio",10,0,0,0,54,64
1400000US39151712102,39151712102,"Census Tract 7121.02, Stark County, Ohio",10,0,0,0,0,10
1400000US39151712111,39151712111,"Census Tract 7121.11, Stark County, Ohio",0,0,0,28,29,57
1400000US39151712112,39151712112,"Census Tract 7121.12, Stark County, Ohio",0,0,0,0,6,6
1400000US39151712201,39151712201,"Census Tract 7122.01, Stark County, Ohio",5,0,0,0,80,85
1400000US39151712202,39151712202,"Census Tract 7122.02, Stark County, Ohio",1,0,0,0,0,1
1400000US39151712300,39151712300,"Census Tract 7123, Stark County, Ohio",0,0,19,0,31,50
1400000US39151712400,39151712400,"Census Tract 7124, Stark County, Ohio",43,0,0,0,25,68
1400000US39151712500,39151712500,"Census Tract 7125, Stark County, Ohio",0,0,0,0,0,0
1400000US39151712601,39151712601,"Census Tract 7126.01, Stark County, Ohio",7,0,0,0,0,7
1400000US39151712602,39151712602,"Census Tract 7126.02, Stark County, Ohio",0,0,0,0,42,42
1400000US39151712700,39151712700,"Census Tract 7127, Stark County, Ohio",0,0,0,0,92,92
1400000US39151712800,39151712800,"Census Tract 7128, Stark County, Ohio",16,0,0,0,15,31
1400000US39151712900,39151712900,"Census Tract 7129, Stark County, Ohio",0,0,0,0,66,66
1400000US39151713000,39151713000,"Census Tract 7130, Stark County, Ohio",6,0,0,0,10,16
1400000US39151713100,39151713100,"Census Tract 7131, Stark County, Ohio",3,0,3,0,6,12
1400000US39151713201,39151713201,"Census Tract 7132.01, Stark County, Ohio",4,0,19,0,22,45
1400000US39151713202,39151713202,"Census Tract 7132.02, Stark County, Ohio",1,0,0,0,0,1
1400000US39151713300,39151713300,"Census Tract 7133, Stark County, Ohio",0,0,0,0,17,17
1400000US39151713401,39151713401,"Census Tract 7134.01, Stark County, Ohio",14,0,0,45,63,122
1400000US39151713402,39151713402,"Census Tract 7134.02, Stark County, Ohio",37,0,7,0,0,44
1400000US39151713501,39151713501,"Census Tract 7135.01, Stark County, Ohio",57,0,0,0,0,57
1400000US39151713502,39151713502,"Census Tract 7135.02, Stark County, Ohio",0,0,0,0,81,81
1400000US39151713600,39151713600,"Census Tract 7136, Stark County, Ohio",30,0,0,14,29,73
1400000US39151713700,39151713700,"Census Tract 7137, Stark County, Ohio",6,0,0,0,31,37
1400000US39151713900,39151713900,"Census Tract 7139, Stark County, Ohio",52,0,5,0,19,76
1400000US39151714000,39151714000,"Census Tract 7140, Stark County, Ohio",0,0,0,0,29,29
1400000US39151714100,39151714100,"Census Tract 7141, Stark County, Ohio",23,0,0,0,0,23
1400000US39151714200,39151714200,"Census Tract 7142, Stark County, Ohio",10,0,0,0,0,10
1400000US39151714302,39151714302,"Census Tract 7143.02, Stark County, Ohio",0,0,0,0,12,12
1400000US39151714400,39151714400,"Census Tract 7144, Stark County, Ohio",18,0,0,0,14,32
1400000US39151714600,39151714600,"Census Tract 7146, Stark County, Ohio",20,0,0,0,50,70
1400000US39151714701,39151714701,"Census Tract 7147.01, Stark County, Ohio",0,0,0,0,0,0
1400000US39151714702,39151714702,"Census Tract 7147.02, Stark County, Ohio",0,0,0,0,12,12
1400000US39151714801,39151714801,"Census Tract 7148.01, Stark County, Ohio",14,0,12,25,61,112
1400000US39151714802,39151714802,"Census Tract 7148.02, Stark County, Ohio",0,0,0,0,35,35
1400000US39151714901,39151714901,"Census Tract 7149.01, Stark County, Ohio",3,0,0,16,9,28
