GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US08061960100,08061960100,"Census Tract 9601, Kiowa County, Colorado",1463,121,1372,118,12,16,5,6,1,3,0,11,0,11,73,61,2,3,71,60
1400000US08063962100,08063962100,"Census Tract 9621, Kit Carson County, Colorado",5503,204,4950,281,329,174,20,25,9,14,13,17,142,124,40,40,33,38,7,11
1400000US08063962200,08063962200,"Census Tract 9622, Kit Carson County, Colorado",1371,137,1302,133,3,5,0,11,16,17,0,11,28,35,22,23,8,9,14,22
1400000US08063962300,08063962300,"Census Tract 9623, Kit Carson County, Colorado",1106,132,1102,131,2,3,0,11,0,11,0,11,0,11,2,3,2,3,0,11
1400000US08065961700,08065961700,"Census Tract 9617, Lake County, Colorado",4950,332,4449,322,5,8,6,18,48,29,0,11,295,213,147,144,0,11,147,144
1400000US08065961900,08065961900,"Census Tract 9619, Lake County, Colorado",2412,332,1961,363,0,11,10,16,0,11,17,37,424,248,0,11,0,11,0,11
1400000US08067940300,08067940300,"Census Tract 9403, La Plata County, Colorado",6217,330,4257,271,7,9,1423,230,16,14,18,26,320,130,176,72,101,64,75,35
1400000US08067940400,08067940400,"Census Tract 9404, La Plata County, Colorado",5646,242,5278,232,26,24,124,45,28,23,4,7,96,50,90,38,26,18,64,34
1400000US08067970600,08067970600,"Census Tract 9706, La Plata County, Colorado",8779,575,8385,582,2,5,120,71,51,41,0,16,37,41,184,95,35,47,149,70
1400000US08067970701,08067970701,"Census Tract 9707.01, La Plata County, Colorado",5081,474,4821,458,17,26,0,16,75,51,0,16,34,37,134,88,0,16,134,88
1400000US08067970703,08067970703,"Census Tract 9707.03, La Plata County, Colorado",5320,482,4586,464,44,58,362,314,40,40,0,16,164,176,124,122,0,16,124,122
1400000US08067970704,08067970704,"Census Tract 9707.04, La Plata County, Colorado",3703,514,3532,517,11,26,0,11,0,11,0,11,69,63,91,55,0,11,91,55
1400000US08067970800,08067970800,"Census Tract 9708, La Plata County, Colorado",6625,402,5534,376,20,20,386,167,67,43,0,16,381,167,237,109,25,24,212,108
1400000US08067970900,08067970900,"Census Tract 9709, La Plata County, Colorado",3950,310,3654,347,0,11,193,173,12,12,0,11,7,9,84,54,21,32,63,43
1400000US08067971000,08067971000,"Census Tract 9710, La Plata County, Colorado",3101,332,2818,314,1,5,118,123,55,50,40,55,0,11,69,68,0,11,69,68
1400000US08067971100,08067971100,"Census Tract 9711, La Plata County, Colorado",4760,449,4241,453,74,55,201,151,37,54,0,11,154,178,53,43,19,26,34,36
1400000US08069000100,08069000100,"Census Tract 1, Larimer County, Colorado",2289,300,2199,307,24,29,0,11,22,25,0,11,44,49,0,11,0,11,0,11
1400000US08069000201,08069000201,"Census Tract 2.01, Larimer County, Colorado",3500,326,3302,289,42,66,0,11,8,14,0,11,5,10,143,107,16,23,127,103
1400000US08069000202,08069000202,"Census Tract 2.02, Larimer County, Colorado",2737,242,2467,271,71,67,20,31,25,25,0,11,114,87,40,43,7,14,33,39
1400000US08069000300,08069000300,"Census Tract 3, Larimer County, Colorado",2948,243,2732,249,22,27,7,11,120,113,0,11,46,52,21,30,0,11,21,30
1400000US08069000401,08069000401,"Census Tract 4.01, Larimer County, Colorado",1950,171,1745,154,22,19,25,27,9,15,0,11,69,90,80,66,46,57,34,37
1400000US08069000402,08069000402,"Census Tract 4.02, Larimer County, Colorado",2803,377,2427,400,46,52,0,11,0,11,0,11,81,93,249,200,0,11,249,200
1400000US08069000503,08069000503,"Census Tract 5.03, Larimer County, Colorado",5337,516,4279,574,202,136,14,22,455,212,8,17,28,31,351,198,24,30,327,194
1400000US08069000504,08069000504,"Census Tract 5.04, Larimer County, Colorado",3362,253,2895,279,41,44,10,18,35,42,26,31,214,163,141,93,59,72,82,55
1400000US08069000505,08069000505,"Census Tract 5.05, Larimer County, Colorado",3497,349,2976,372,117,117,13,14,102,98,0,11,0,11,289,185,0,11,289,185
1400000US08069000506,08069000506,"Census Tract 5.06, Larimer County, Colorado",3056,274,2712,246,0,11,36,65,95,106,0,11,83,53,130,100,99,80,31,32
1400000US08069000600,08069000600,"Census Tract 6, Larimer County, Colorado",6436,333,5452,349,214,97,58,39,405,130,34,38,96,66,177,76,32,28,145,72
1400000US08069000700,08069000700,"Census Tract 7, Larimer County, Colorado",2838,244,2668,242,0,11,5,10,63,55,5,11,16,23,81,52,16,25,65,47
1400000US08069000801,08069000801,"Census Tract 8.01, Larimer County, Colorado",1840,148,1743,157,5,8,0,11,42,39,4,8,18,22,28,28,0,11,28,28
1400000US08069000802,08069000802,"Census Tract 8.02, Larimer County, Colorado",1361,114,1215,140,19,24,0,11,31,28,0,11,20,28,76,63,0,11,76,63
1400000US08069000901,08069000901,"Census Tract 9.01, Larimer County, Colorado",5273,469,5174,477,7,11,2,4,0,16,10,14,73,73,7,14,0,16,7,14
1400000US08069000902,08069000902,"Census Tract 9.02, Larimer County, Colorado",3460,244,3004,246,54,55,18,27,112,83,7,10,113,76,152,90,54,53,98,76
1400000US08069001003,08069001003,"Census Tract 10.03, Larimer County, Colorado",4904,439,4395,471,125,156,30,48,67,74,0,11,198,246,89,62,44,52,45,39
1400000US08069001004,08069001004,"Census Tract 10.04, Larimer County, Colorado",3204,137,3033,154,3,6,0,11,62,38,0,11,25,41,81,62,0,11,81,62
1400000US08069001007,08069001007,"Census Tract 10.07, Larimer County, Colorado",3556,285,3088,301,45,45,8,13,59,47,26,39,96,141,234,116,13,21,221,121
1400000US08069001008,08069001008,"Census Tract 10.08, Larimer County, Colorado",1959,96,1720,141,0,11,0,11,62,48,0,11,77,78,100,58,14,16,86,57
1400000US08069001009,08069001009,"Census Tract 10.09, Larimer County, Colorado",6547,505,6123,540,1,3,47,47,154,101,3,6,15,23,204,162,0,16,204,162
1400000US08069001010,08069001010,"Census Tract 10.10, Larimer County, Colorado",2537,158,2443,165,0,11,0,11,67,63,0,11,16,26,11,17,0,11,11,17
1400000US08069001104,08069001104,"Census Tract 11.04, Larimer County, Colorado",5982,407,5489,391,122,137,145,137,67,52,8,16,55,68,96,100,0,16,96,100
1400000US08069001106,08069001106,"Census Tract 11.06, Larimer County, Colorado",4838,363,4285,388,113,88,0,11,230,206,0,11,38,64,172,122,49,48,123,122
1400000US08069001107,08069001107,"Census Tract 11.07, Larimer County, Colorado",5474,713,4824,716,31,40,85,94,253,176,0,16,141,143,140,135,53,73,87,110
1400000US08069001109,08069001109,"Census Tract 11.09, Larimer County, Colorado",4955,333,4552,312,44,49,8,12,112,90,0,11,37,31,202,131,20,26,182,128
1400000US08069001110,08069001110,"Census Tract 11.10, Larimer County, Colorado",5828,453,5265,573,0,16,45,73,98,91,0,16,22,31,398,341,30,38,368,342
1400000US08069001111,08069001111,"Census Tract 11.11, Larimer County, Colorado",2328,210,1821,215,35,39,0,11,228,178,0,11,168,195,76,76,0,11,76,76
1400000US08069001112,08069001112,"Census Tract 11.12, Larimer County, Colorado",4394,328,3973,369,0,11,49,73,10,15,0,11,88,103,274,140,73,61,201,117
1400000US08069001113,08069001113,"Census Tract 11.13, Larimer County, Colorado",3544,257,3254,244,16,25,6,11,142,118,0,11,36,54,90,50,3,6,87,50
1400000US08069001114,08069001114,"Census Tract 11.14, Larimer County, Colorado",2396,157,2214,149,31,52,4,7,58,44,3,6,18,21,68,48,5,7,63,45
1400000US08069001301,08069001301,"Census Tract 13.01, Larimer County, Colorado",3826,279,3596,282,0,11,22,39,59,45,0,11,64,93,85,73,0,11,85,73
1400000US08069001304,08069001304,"Census Tract 13.04, Larimer County, Colorado",2602,309,2121,340,0,11,5,9,0,11,0,11,427,233,49,39,15,16,34,35
1400000US08069001305,08069001305,"Census Tract 13.05, Larimer County, Colorado",2125,171,1827,192,0,11,3,6,7,11,10,14,179,127,99,73,0,11,99,73
1400000US08069001306,08069001306,"Census Tract 13.06, Larimer County, Colorado",2210,192,1627,232,157,156,0,11,40,47,11,18,356,168,19,18,11,13,8,12
1400000US08069001307,08069001307,"Census Tract 13.07, Larimer County, Colorado",4250,320,3954,306,5,8,0,11,33,36,0,11,48,71,210,142,0,11,210,142
1400000US08069001308,08069001308,"Census Tract 13.08, Larimer County, Colorado",5407,324,4938,299,47,53,15,21,209,143,0,16,9,14,189,104,19,21,170,103
1400000US08069001601,08069001601,"Census Tract 16.01, Larimer County, Colorado",1706,165,1522,183,0,11,40,50,0,11,0,11,106,99,38,31,16,16,22,23
1400000US08069001602,08069001602,"Census Tract 16.02, Larimer County, Colorado",4713,217,4283,262,29,45,14,15,103,75,16,21,162,170,106,67,6,10,100,67
1400000US08069001603,08069001603,"Census Tract 16.03, Larimer County, Colorado",5382,359,4778,308,73,101,55,46,52,51,0,16,86,117,338,172,105,114,233,149
1400000US08069001605,08069001605,"Census Tract 16.05, Larimer County, Colorado",4081,395,3459,407,115,67,28,26,214,125,8,17,100,63,157,89,24,23,133,91
1400000US08069001606,08069001606,"Census Tract 16.06, Larimer County, Colorado",3038,210,2450,254,163,136,29,37,112,110,0,11,36,58,248,191,0,11,248,191
1400000US08069001607,08069001607,"Census Tract 16.07, Larimer County, Colorado",3824,236,3492,243,20,24,23,41,73,50,0,11,0,11,216,173,8,13,208,171
1400000US08069001608,08069001608,"Census Tract 16.08, Larimer County, Colorado",5359,272,4692,300,0,16,38,43,349,141,5,9,70,58,205,126,44,58,161,109
1400000US08069001704,08069001704,"Census Tract 17.04, Larimer County, Colorado",9083,561,8072,590,6,10,26,42,53,74,68,67,360,324,498,281,75,84,423,257
1400000US08069001706,08069001706,"Census Tract 17.06, Larimer County, Colorado",6519,459,6014,503,33,44,0,16,145,168,0,16,232,247,95,74,23,37,72,63
1400000US08069001707,08069001707,"Census Tract 17.07, Larimer County, Colorado",5496,534,5064,552,23,36,43,41,41,36,0,16,134,71,191,109,53,57,138,108
1400000US08069001708,08069001708,"Census Tract 17.08, Larimer County, Colorado",3489,465,3174,470,20,28,27,31,104,73,0,11,55,54,109,95,38,68,71,66
1400000US08069001709,08069001709,"Census Tract 17.09, Larimer County, Colorado",14077,988,13404,1022,64,58,204,259,188,135,0,18,1,5,216,166,0,18,216,166
1400000US08069001804,08069001804,"Census Tract 18.04, Larimer County, Colorado",4000,308,3711,293,0,11,43,41,37,56,4,7,44,35,161,135,0,11,161,135
1400000US08069001806,08069001806,"Census Tract 18.06, Larimer County, Colorado",7567,493,6723,467,49,63,20,32,209,196,0,16,349,211,217,229,165,231,52,55
1400000US08069001807,08069001807,"Census Tract 18.07, Larimer County, Colorado",5620,314,5098,361,24,41,177,188,87,68,0,16,110,150,124,166,124,166,0,16
1400000US08069001808,08069001808,"Census Tract 18.08, Larimer County, Colorado",4931,376,4543,409,0,11,0,11,237,239,22,31,5,8,124,89,19,30,105,83
1400000US08069001809,08069001809,"Census Tract 18.09, Larimer County, Colorado",11256,527,10507,562,91,78,21,34,116,73,0,18,176,200,345,143,0,18,345,143
1400000US08069001901,08069001901,"Census Tract 19.01, Larimer County, Colorado",4208,261,3924,286,63,76,3,9,35,39,0,11,73,105,110,85,17,32,93,78
1400000US08069001902,08069001902,"Census Tract 19.02, Larimer County, Colorado",4642,293,4212,290,8,14,0,11,50,51,0,11,253,219,119,125,0,11,119,125
1400000US08069001903,08069001903,"Census Tract 19.03, Larimer County, Colorado",3784,483,3724,488,0,11,0,11,22,25,0,11,19,32,19,20,0,11,19,20
1400000US08069002005,08069002005,"Census Tract 20.05, Larimer County, Colorado",5437,381,4999,409,28,34,83,113,29,33,0,16,214,263,84,102,8,12,76,101
1400000US08069002007,08069002007,"Census Tract 20.07, Larimer County, Colorado",3277,232,3065,225,54,57,33,40,11,17,0,11,54,66,60,70,60,70,0,11
1400000US08069002008,08069002008,"Census Tract 20.08, Larimer County, Colorado",3694,218,3283,215,37,46,15,19,21,28,0,11,131,99,207,148,0,11,207,148
1400000US08069002010,08069002010,"Census Tract 20.10, Larimer County, Colorado",2592,186,2560,185,11,14,7,11,3,5,0,11,0,11,11,18,0,11,11,18
1400000US08069002011,08069002011,"Census Tract 20.11, Larimer County, Colorado",5617,352,5403,358,0,16,18,21,37,35,0,16,68,55,91,67,41,41,50,53
1400000US08069002300,08069002300,"Census Tract 23, Larimer County, Colorado",3333,233,3077,277,0,11,63,56,135,114,6,11,17,19,35,40,0,11,35,40
1400000US08069002401,08069002401,"Census Tract 24.01, Larimer County, Colorado",1072,222,1062,222,0,11,0,11,10,18,0,11,0,11,0,11,0,11,0,11
1400000US08069002402,08069002402,"Census Tract 24.02, Larimer County, Colorado",2631,334,2405,314,90,129,54,85,0,11,0,11,11,22,71,64,0,11,71,64
1400000US08069002501,08069002501,"Census Tract 25.01, Larimer County, Colorado",8530,557,7872,568,14,21,31,35,131,91,0,16,247,137,235,148,6,15,229,147
1400000US08069002502,08069002502,"Census Tract 25.02, Larimer County, Colorado",8565,440,7762,592,57,59,15,24,49,53,13,20,403,393,266,183,66,85,200,173
1400000US08069002503,08069002503,"Census Tract 25.03, Larimer County, Colorado",3846,669,3701,697,14,19,14,20,0,11,0,11,70,71,47,40,0,11,47,40
1400000US08069002600,08069002600,"Census Tract 26, Larimer County, Colorado",6829,434,6338,408,21,30,0,16,124,107,0,16,180,63,166,136,0,16,166,136
1400000US08069002700,08069002700,"Census Tract 27, Larimer County, Colorado",5506,209,5122,273,48,66,0,16,0,16,0,16,145,161,191,132,98,98,93,90
1400000US08069002801,08069002801,"Census Tract 28.01, Larimer County, Colorado",3415,358,3331,352,31,61,13,20,2,7,5,10,3,8,30,31,0,11,30,31
1400000US08069002802,08069002802,"Census Tract 28.02, Larimer County, Colorado",5464,550,5394,539,12,26,0,16,18,28,0,16,3,6,37,52,0,16,37,52
1400000US08069002803,08069002803,"Census Tract 28.03, Larimer County, Colorado",91,58,77,43,0,11,0,11,0,11,0,11,14,23,0,11,0,11,0,11
1400000US08071000100,08071000100,"Census Tract 1, Las Animas County, Colorado",3392,365,2736,316,127,108,13,11,0,11,0,11,310,103,206,127,131,104,75,78
1400000US08071000200,08071000200,"Census Tract 2, Las Animas County, Colorado",2518,226,2002,257,58,38,98,70,69,40,0,11,215,144,76,43,30,28,46,33
1400000US08071000300,08071000300,"Census Tract 3, Las Animas County, Colorado",2034,222,1738,198,0,11,18,13,27,20,0,11,112,72,139,84,62,71,77,48
1400000US08071000400,08071000400,"Census Tract 4, Las Animas County, Colorado",1845,170,1412,221,0,11,55,54,0,11,18,27,283,150,77,57,46,37,31,34
1400000US08071000500,08071000500,"Census Tract 5, Las Animas County, Colorado",2006,200,1675,190,14,24,90,62,0,11,0,11,148,79,79,59,30,28,49,55
1400000US08071000800,08071000800,"Census Tract 8, Las Animas County, Colorado",2708,331,2427,274,67,89,26,33,3,4,7,11,129,60,49,33,0,11,49,33
1400000US08073961700,08073961700,"Census Tract 9617, Lincoln County, Colorado",3560,155,2763,188,598,155,75,47,0,11,0,11,46,51,78,59,0,11,78,59
1400000US08073961800,08073961800,"Census Tract 9618, Lincoln County, Colorado",1918,158,1867,161,13,21,13,10,5,10,0,11,4,4,16,9,0,11,16,9
1400000US08075965900,08075965900,"Census Tract 9659, Logan County, Colorado",1260,139,1239,136,4,7,0,11,2,4,0,11,5,4,10,8,6,6,4,5
1400000US08075966000,08075966000,"Census Tract 9660, Logan County, Colorado",2207,196,2114,191,6,12,22,24,12,22,0,11,0,11,53,46,4,6,49,45
1400000US08075966100,08075966100,"Census Tract 9661, Logan County, Colorado",7518,625,6891,697,4,9,128,133,0,16,0,16,107,89,388,257,277,239,111,107
1400000US08075966200,08075966200,"Census Tract 9662, Logan County, Colorado",3990,377,3698,397,63,57,63,97,0,11,8,13,77,73,81,81,44,69,37,41
1400000US08075966300,08075966300,"Census Tract 9663, Logan County, Colorado",4841,451,4170,453,117,166,30,39,450,331,0,11,18,24,56,53,16,25,40,47
1400000US08075966400,08075966400,"Census Tract 9664, Logan County, Colorado",2112,175,1916,174,123,45,21,16,3,6,0,11,3,5,46,49,0,11,46,49
1400000US08077000200,08077000200,"Census Tract 2, Mesa County, Colorado",2307,301,1965,294,35,52,45,47,0,11,0,11,109,114,153,161,11,17,142,161
1400000US08077000300,08077000300,"Census Tract 3, Mesa County, Colorado",1434,182,1360,189,16,27,4,6,39,59,0,11,4,10,11,13,9,12,2,4
1400000US08077000400,08077000400,"Census Tract 4, Mesa County, Colorado",3497,330,3157,302,0,11,48,50,0,11,0,11,49,84,243,189,103,160,140,94
1400000US08077000500,08077000500,"Census Tract 5, Mesa County, Colorado",3090,340,2680,311,117,61,13,15,71,34,34,31,41,29,134,61,5,11,129,58
1400000US08077000601,08077000601,"Census Tract 6.01, Mesa County, Colorado",4298,363,3945,357,78,63,83,91,27,37,12,24,35,34,118,102,10,16,108,100
1400000US08077000602,08077000602,"Census Tract 6.02, Mesa County, Colorado",4963,558,4505,553,40,37,116,90,75,62,12,16,183,119,32,46,0,11,32,46
1400000US08077000700,08077000700,"Census Tract 7, Mesa County, Colorado",4082,447,3133,360,39,40,27,28,15,19,0,11,468,293,400,184,62,54,338,179
1400000US08077000800,08077000800,"Census Tract 8, Mesa County, Colorado",8965,810,8137,820,125,108,128,121,66,67,92,64,160,148,257,162,9,19,248,164
1400000US08077000900,08077000900,"Census Tract 9, Mesa County, Colorado",2466,292,2205,278,80,78,25,32,0,11,0,11,107,91,49,50,0,11,49,50
1400000US08077001001,08077001001,"Census Tract 10.01, Mesa County, Colorado",4582,477,4394,481,1,2,0,11,17,26,7,16,56,69,107,102,1,3,106,102
1400000US08077001002,08077001002,"Census Tract 10.02, Mesa County, Colorado",6442,467,5716,472,0,16,0,16,196,180,0,16,338,367,192,139,0,16,192,139
1400000US08077001101,08077001101,"Census Tract 11.01, Mesa County, Colorado",7982,482,7719,493,56,72,121,124,0,16,0,16,0,16,86,80,0,16,86,80
1400000US08077001102,08077001102,"Census Tract 11.02, Mesa County, Colorado",4745,313,4520,319,72,85,0,11,0,11,0,11,103,110,50,51,9,14,41,49
1400000US08077001200,08077001200,"Census Tract 12, Mesa County, Colorado",2283,232,2084,213,9,14,60,69,14,14,0,11,59,45,57,44,0,11,57,44
1400000US08077001301,08077001301,"Census Tract 13.01, Mesa County, Colorado",8839,755,8310,753,34,36,14,22,0,16,3,7,307,243,171,100,32,36,139,93
1400000US08077001302,08077001302,"Census Tract 13.02, Mesa County, Colorado",4508,408,4266,415,0,11,8,15,59,55,0,11,87,67,88,63,27,33,61,56
1400000US08077001402,08077001402,"Census Tract 14.02, Mesa County, Colorado",6463,563,6069,602,0,16,0,16,131,77,0,16,39,60,224,155,0,16,224,155
1400000US08077001403,08077001403,"Census Tract 14.03, Mesa County, Colorado",3787,303,3505,229,32,43,0,11,0,11,0,11,226,247,24,33,0,11,24,33
1400000US08077001404,08077001404,"Census Tract 14.04, Mesa County, Colorado",4763,306,4610,328,0,11,15,25,43,57,0,11,62,64,33,53,0,11,33,53
1400000US08077001501,08077001501,"Census Tract 15.01, Mesa County, Colorado",12761,273,11752,506,46,55,76,91,19,28,11,18,302,203,555,233,179,162,376,180
1400000US08077001502,08077001502,"Census Tract 15.02, Mesa County, Colorado",7478,596,7282,606,36,56,0,16,37,40,0,16,68,61,55,50,11,18,44,47
1400000US08077001600,08077001600,"Census Tract 16, Mesa County, Colorado",3454,278,3380,288,0,11,21,24,53,52,0,11,0,11,0,11,0,11,0,11
1400000US08077001702,08077001702,"Census Tract 17.02, Mesa County, Colorado",4787,343,4440,381,12,19,50,40,6,11,0,11,76,77,203,93,17,24,186,93
1400000US08077001703,08077001703,"Census Tract 17.03, Mesa County, Colorado",4122,378,3850,390,0,11,55,83,0,11,0,11,68,60,149,113,32,45,117,104
1400000US08077001705,08077001705,"Census Tract 17.05, Mesa County, Colorado",5413,583,4945,675,134,130,162,154,0,16,0,16,76,92,96,76,18,28,78,74
1400000US08077001706,08077001706,"Census Tract 17.06, Mesa County, Colorado",6154,526,5752,610,0,16,23,33,27,43,0,16,26,42,326,314,276,313,50,43
1400000US08077001707,08077001707,"Census Tract 17.07, Mesa County, Colorado",5952,586,5715,621,67,63,0,16,0,16,0,16,25,55,145,95,27,46,118,88
1400000US08077001800,08077001800,"Census Tract 18, Mesa County, Colorado",3005,291,2834,246,24,33,55,49,7,17,12,21,16,15,57,58,14,34,43,32
1400000US08077001900,08077001900,"Census Tract 19, Mesa County, Colorado",5212,530,4957,602,51,66,20,27,0,16,0,16,0,16,184,217,0,16,184,217
1400000US08079973600,08079973600,"Census Tract 9736, Mineral County, Colorado",733,89,659,98,6,13,0,11,0,11,0,11,64,43,4,8,0,11,4,8
1400000US08081000300,08081000300,"Census Tract 3, Moffat County, Colorado",3002,292,2906,291,0,11,24,26,0,11,43,57,10,15,19,29,15,26,4,11
1400000US08081000400,08081000400,"Census Tract 4, Moffat County, Colorado",4328,418,3940,470,50,67,233,201,22,30,6,9,52,57,25,28,0,11,25,28
1400000US08081000500,08081000500,"Census Tract 5, Moffat County, Colorado",4254,304,4032,297,14,20,0,11,90,86,11,20,49,66,58,62,47,55,11,24
1400000US08081000600,08081000600,"Census Tract 6, Moffat County, Colorado",1533,225,1329,237,0,11,32,41,0,11,42,52,109,91,21,16,1,2,20,15
1400000US08083941100,08083941100,"Census Tract 9411, Montezuma County, Colorado",1163,206,227,113,11,15,891,184,7,14,0,11,0,11,27,32,0,11,27,32
